218,0,233,34,solver
315,0,223,19,solver
476,0,287,37,solver
257,0,217,10,solver
442,0,110,15,solver
445,0,177,43,solver
383,0,229,9,solver
256,0,101,15,solver
376,0,130,24,solver
417,0,200,29,solver
222,0,197,20,solver
480,0,188,23,solver
415,0,219,11,solver
462,0,264,14,solver
333,0,272,16,solver
414,0,125,11,solver
269,0,280,47,solver
283,0,113,40,solver
375,0,138,13,solver
324,0,248,12,solver
484,0,247,13,solver
496,0,191,15,solver
264,0,120,0,solver
372,0,107,3,solver
318,0,161,24,solver
356,0,183,13,solver
338,0,203,0,solver
212,0,217,43,solver
494,0,209,40,solver
308,0,262,35,solver
349,0,142,0,solver
361,0,113,6,solver
239,0,118,7,solver
298,0,191,37,solver
294,0,251,11,solver
454,0,258,17,solver
379,0,154,46,solver
347,0,222,23,solver
249,0,209,15,solver
438,0,188,46,solver
256,0,294,12,solver
473,0,287,4,solver
316,0,251,19,solver
458,0,249,7,solver
275,0,207,35,solver
334,0,235,25,solver
496,0,112,42,solver
476,0,179,41,solver
208,0,253,25,solver
411,0,282,26,solver
228,0,230,33,solver
271,0,212,29,solver
326,0,233,34,solver
332,0,102,6,solver
387,0,226,5,solver
239,0,196,31,solver
500,0,242,41,solver
490,0,232,42,solver
224,0,174,27,solver
457,0,216,2,solver
282,0,256,23,solver
307,0,167,25,solver
406,0,255,10,solver
314,0,158,12,solver
494,0,204,31,solver
374,0,257,35,solver
327,0,100,39,solver
304,0,170,3,solver
250,0,259,40,solver
271,0,102,35,solver
230,0,237,5,solver
481,0,221,3,solver
417,0,157,8,solver
295,0,268,49,solver
258,0,134,27,solver
346,0,295,29,solver
437,0,175,24,solver
333,0,147,15,solver
455,0,273,42,solver
439,0,274,42,solver
307,0,157,28,solver
234,0,164,25,solver
324,0,121,20,solver
467,0,229,4,solver
402,0,216,13,solver
488,0,252,10,solver
398,0,253,40,solver
324,0,115,19,solver
344,0,254,4,solver
413,0,287,0,solver
422,0,251,39,solver
202,0,266,48,solver
310,0,217,48,solver
462,0,276,13,solver
439,0,138,12,solver
288,0,286,19,solver
412,0,177,35,solver
496,0,165,15,solver
379,0,230,8,solver
224,0,232,1,solver
229,0,127,22,solver
262,0,263,20,solver
465,0,253,3,solver
476,0,210,0,solver
380,0,246,15,solver
228,0,136,47,solver
482,0,229,37,solver
335,0,232,49,solver
366,0,281,42,solver
206,0,201,21,solver
453,0,105,38,solver
500,0,187,49,solver
401,0,224,20,solver
346,0,233,36,solver
214,0,246,26,solver
335,0,103,3,solver
244,0,269,48,solver
257,0,243,7,solver
284,0,220,5,solver
341,0,264,11,solver
456,0,154,1,solver
475,0,149,34,solver
384,0,175,42,solver
449,0,124,42,solver
393,0,139,22,solver
459,0,234,23,solver
248,0,143,5,solver
358,0,164,25,solver
494,0,183,36,solver
488,0,297,14,solver
475,0,115,2,solver
357,0,185,32,solver
351,0,211,31,solver
370,0,253,25,solver
405,0,175,36,solver
325,0,142,12,solver
463,0,139,3,solver
245,0,286,8,solver
238,0,223,4,solver
249,0,252,3,solver
309,0,248,24,solver
477,0,293,9,solver
449,0,155,30,solver
448,0,275,0,solver
275,0,105,14,solver
364,0,158,43,solver
320,0,128,11,solver
395,0,124,32,solver
308,0,222,20,solver
485,0,189,31,solver
305,0,159,9,solver
245,0,207,21,solver
404,0,136,31,solver
216,0,231,35,solver
229,0,165,39,solver
280,0,209,37,solver
289,0,205,34,solver
367,0,212,9,solver
372,0,208,19,solver
455,0,226,8,solver
452,0,202,14,solver
267,0,235,5,solver
490,0,139,39,solver
312,0,243,32,solver
348,0,105,10,solver
303,0,151,30,solver
216,0,122,41,solver
255,0,171,10,solver
212,0,259,38,solver
398,0,142,6,solver
294,0,284,8,solver
499,0,212,23,solver
493,0,128,34,solver
296,0,265,21,solver
279,0,165,21,solver
396,0,254,3,solver
348,0,108,25,solver
244,0,252,0,solver
390,0,193,43,solver
371,0,231,16,solver
409,0,235,28,solver
391,0,125,21,solver
478,0,283,16,solver
492,0,289,16,solver
391,0,244,14,solver
336,0,158,21,solver
424,0,148,14,solver
312,0,214,2,solver
274,0,139,41,solver
437,0,104,23,solver
340,0,283,18,solver
488,0,275,7,solver
427,0,265,12,solver
266,0,198,14,solver
220,0,164,6,solver
450,0,288,46,solver
456,0,149,45,solver
460,0,147,41,solver
367,0,206,14,solver
385,0,219,22,solver
406,0,261,2,solver
486,0,142,38,solver
436,0,280,16,solver
401,0,237,36,solver
326,0,125,33,solver
318,0,263,46,solver
231,0,273,25,solver
312,0,212,2,solver
305,0,178,30,solver
295,0,228,28,solver
230,0,161,48,solver
236,0,238,15,solver
260,0,219,17,solver
262,0,206,18,solver
231,0,200,1,solver
227,0,210,49,solver
269,0,155,29,solver
339,0,186,10,solver
297,0,137,5,solver
407,0,289,11,solver
349,0,217,46,solver
486,0,112,38,solver
204,0,296,13,solver
225,0,294,21,solver
374,0,238,28,solver
491,0,208,5,solver
333,0,160,12,solver
214,0,273,49,solver
211,0,229,23,solver
256,0,162,25,solver
274,0,139,36,solver
477,0,172,43,solver
311,0,262,14,solver
487,0,150,35,solver
297,0,171,4,solver
283,0,110,14,solver
237,0,181,18,solver
217,0,150,2,solver
212,0,210,44,solver
444,0,208,46,solver
247,0,118,40,solver
478,0,226,43,solver
303,0,232,39,solver
492,0,238,5,solver
260,0,236,0,solver
310,0,297,14,solver
336,0,109,24,solver
465,0,250,45,solver
442,0,212,11,solver
369,0,179,8,solver
345,0,238,26,solver
416,0,271,24,solver
250,0,257,2,solver
469,0,165,45,solver
245,0,170,14,solver
353,0,215,10,solver
373,0,238,21,solver
436,0,120,27,solver
357,0,178,45,solver
403,0,211,43,solver
352,0,169,12,solver
434,0,223,28,solver
393,0,214,17,solver
227,0,294,8,solver
266,0,201,34,solver
287,0,240,19,solver
255,0,216,6,solver
239,0,107,17,solver
434,0,179,32,solver
355,0,120,47,solver
405,0,293,22,solver
334,0,265,33,solver
359,0,160,32,solver
245,0,203,20,solver
308,0,122,6,solver
426,0,181,24,solver
365,0,280,19,solver
405,0,197,27,solver
293,0,214,41,solver
490,0,245,28,solver
402,0,180,21,solver
362,0,225,3,solver
391,0,252,45,solver
377,0,250,38,solver
357,0,212,13,solver
427,0,106,28,solver
204,0,233,49,solver
255,0,147,19,solver
279,0,229,17,solver
455,0,195,34,solver
388,0,168,30,solver
419,0,201,27,solver
231,0,142,2,solver
417,0,275,40,solver
294,0,126,23,solver
473,0,213,19,solver
420,0,283,10,solver
389,0,103,26,solver
356,0,162,28,solver
433,0,147,13,solver
428,0,155,36,solver
233,0,268,22,solver
405,0,243,41,solver
450,0,186,17,solver
383,0,184,31,solver
427,0,137,14,solver
437,0,217,11,solver
377,0,294,7,solver
311,0,293,35,solver
244,0,216,36,solver
382,0,295,10,solver
286,0,219,28,solver
495,0,272,40,solver
344,0,227,10,solver
361,0,279,42,solver
276,0,192,2,solver
432,0,189,44,solver
487,0,106,47,solver
475,0,188,8,solver
454,0,180,43,solver
458,0,206,41,solver
389,0,120,12,solver
447,0,176,1,solver
293,0,191,41,solver
310,0,256,40,solver
312,0,195,30,solver
203,0,167,44,solver
229,0,120,49,solver
451,0,141,38,solver
468,0,263,2,solver
228,0,253,34,solver
234,0,241,35,solver
368,0,284,5,solver
396,0,226,10,solver
204,0,171,29,solver
469,0,131,23,solver
226,0,112,47,solver
481,0,221,40,solver
461,0,211,9,solver
451,0,258,9,solver
338,0,160,22,solver
346,0,174,17,solver
475,0,145,3,solver
219,0,145,46,solver
234,0,154,11,solver
256,0,118,6,solver
448,0,108,33,solver
371,0,133,2,solver
232,0,230,13,solver
353,0,245,10,solver
347,0,150,49,solver
470,0,157,48,solver
443,0,216,34,solver
216,0,200,6,solver
442,0,140,32,solver
466,0,206,8,solver
265,0,174,45,solver
272,0,167,28,solver
445,0,212,8,solver
386,0,187,7,solver
451,0,262,45,solver
470,0,254,3,solver
330,0,226,15,solver
283,0,241,22,solver
306,0,281,14,solver
435,0,130,41,solver
454,0,178,48,solver
433,0,232,44,solver
392,0,120,17,solver
381,0,268,24,solver
339,0,293,12,solver
219,0,241,41,solver
383,0,115,7,solver
372,0,223,36,solver
323,0,140,26,solver
369,0,171,33,solver
467,0,130,47,solver
255,0,231,13,solver
431,0,216,28,solver
222,0,170,11,solver
241,0,133,20,solver
376,0,122,0,solver
329,0,217,15,solver
441,0,297,7,solver
241,0,152,17,solver
428,0,158,10,solver
383,0,296,37,solver
283,0,147,21,solver
417,0,296,47,solver
328,0,299,26,solver
374,0,139,22,solver
475,0,144,5,solver
422,0,167,10,solver
256,0,219,48,solver
362,0,107,31,solver
386,0,294,47,solver
333,0,209,21,solver
339,0,251,21,solver
274,0,168,24,solver
458,0,190,26,solver
469,0,211,48,solver
234,0,107,22,solver
300,0,135,38,solver
226,0,267,47,solver
285,0,127,28,solver
329,0,228,11,solver
252,0,252,13,solver
498,0,221,11,solver
268,0,141,24,solver
245,0,132,31,solver
273,0,186,10,solver
482,0,279,22,solver
321,0,232,12,solver
432,0,260,47,solver
301,0,289,5,solver
365,0,183,39,solver
490,0,150,31,solver
226,0,137,6,solver
290,0,164,6,solver
281,0,176,46,solver
342,0,166,44,solver
378,0,215,9,solver
425,0,210,28,solver
446,0,296,26,solver
272,0,223,6,solver
242,0,137,18,solver
209,0,224,35,solver
238,0,204,20,solver
442,0,281,13,solver
224,0,155,18,solver
469,0,225,17,solver
460,0,278,36,solver
259,0,239,27,solver
281,0,200,2,solver
371,0,117,43,solver
219,0,236,11,solver
346,0,114,6,solver
443,0,178,13,solver
384,0,240,37,solver
439,0,182,5,solver
245,0,190,31,solver
350,0,202,37,solver
426,0,292,17,solver
370,0,296,47,solver
213,0,200,4,solver
234,0,100,25,solver
321,0,245,31,solver
256,0,166,6,solver
232,0,181,30,solver
327,0,295,11,solver
368,0,164,1,solver
326,0,119,18,solver
384,0,275,33,solver
200,0,261,9,solver
365,0,298,45,solver
485,0,115,20,solver
246,0,253,26,solver
294,0,197,21,solver
326,0,192,6,solver
384,0,244,5,solver
406,0,239,12,solver
209,0,153,30,solver
230,0,244,2,solver
474,0,130,40,solver
236,0,113,43,solver
415,0,204,24,solver
291,0,102,30,solver
358,0,117,0,solver
305,0,141,16,solver
428,0,171,31,solver
211,0,275,46,solver
472,0,104,12,solver
276,0,299,12,solver
260,0,239,21,solver
363,0,291,48,solver
332,0,132,17,solver
282,0,263,40,solver
224,0,196,19,solver
423,0,177,40,solver
206,0,179,5,solver
309,0,269,31,solver
240,0,210,33,solver
323,0,208,42,solver
266,0,284,20,solver
362,0,256,44,solver
260,0,294,2,solver
402,0,246,20,solver
456,0,243,44,solver
316,0,105,26,solver
453,0,208,29,solver
411,0,126,10,solver
274,0,156,21,solver
376,0,183,39,solver
376,0,254,29,solver
390,0,297,35,solver
209,0,161,33,solver
482,0,171,29,solver
240,0,217,12,solver
202,0,247,5,solver
268,0,145,19,solver
324,0,209,7,solver
255,0,228,47,solver
271,0,295,44,solver
348,0,221,28,solver
267,0,158,23,solver
446,0,267,1,solver
347,0,242,42,solver
406,0,162,1,solver
289,0,183,15,solver
464,0,229,10,solver
394,0,158,22,solver
407,0,106,15,solver
429,0,277,38,solver
429,0,284,8,solver
212,0,103,7,solver
365,0,232,44,solver
216,0,284,4,solver
423,0,100,25,solver
412,0,116,31,solver
423,0,286,23,solver
326,0,286,46,solver
371,0,199,5,solver
388,0,222,39,solver
448,0,154,35,solver
449,0,149,30,solver
247,0,199,37,solver
293,0,262,22,solver
259,0,136,34,solver
430,0,202,6,solver
257,0,140,32,solver
473,0,208,32,solver
202,0,216,29,solver
423,0,265,36,solver
245,0,299,37,solver
469,0,260,27,solver
402,0,121,6,solver
420,0,281,1,solver
264,0,115,36,solver
265,0,101,7,solver
314,0,235,19,solver
201,0,275,41,solver
240,0,188,40,solver
298,0,258,41,solver
349,0,209,40,solver
429,0,119,3,solver
407,0,128,3,solver
416,0,156,29,solver
390,0,209,18,solver
352,0,279,39,solver
217,0,184,43,solver
374,0,144,38,solver
346,0,219,49,solver
449,0,132,23,solver
354,0,211,43,solver
325,0,189,7,solver
234,0,116,37,solver
419,0,112,37,solver
252,0,244,16,solver
285,0,197,35,solver
430,0,214,27,solver
445,0,230,39,solver
417,0,105,13,solver
454,0,135,16,solver
306,0,108,38,solver
486,0,205,17,solver
418,0,234,39,solver
207,0,299,47,solver
301,0,170,49,solver
240,0,241,3,solver
449,0,247,20,solver
408,0,111,17,solver
228,0,259,31,solver
363,0,186,25,solver
221,0,194,45,solver
418,0,139,3,solver
277,0,121,0,solver
479,0,141,41,solver
386,0,183,25,solver
461,0,152,0,solver
395,0,118,35,solver
350,0,107,43,solver
456,0,153,0,solver
276,0,169,21,solver
246,0,196,38,solver
470,0,243,47,solver
445,0,110,29,solver
218,0,221,40,solver
269,0,191,22,solver
239,0,205,8,solver
220,0,159,44,solver
421,0,173,28,solver
329,0,101,41,solver
241,0,132,45,solver
366,0,255,14,solver
325,0,262,35,solver
407,0,268,12,solver
395,0,263,19,solver
237,0,212,2,solver
368,0,154,30,solver
337,0,291,49,solver
472,0,246,13,solver
488,0,130,20,solver
433,0,214,11,solver
350,0,227,48,solver
380,0,116,29,solver
260,0,279,22,solver
285,0,256,34,solver
418,0,238,40,solver
439,0,145,1,solver
486,0,100,16,solver
277,0,183,20,solver
367,0,137,48,solver
473,0,178,7,solver
374,0,154,2,solver
469,0,224,20,solver
259,0,127,41,solver
244,0,245,17,solver
312,0,183,48,solver
330,0,191,15,solver
355,0,198,19,solver
328,0,294,30,solver
285,0,239,39,solver
476,0,238,22,solver
499,0,276,45,solver
344,0,234,40,solver
322,0,147,21,solver
453,0,127,43,solver
485,0,196,37,solver
314,0,218,24,solver
250,0,139,3,solver
203,0,149,12,solver
233,0,193,1,solver
262,0,146,17,solver
218,0,261,16,solver
267,0,244,9,solver
385,0,185,1,solver
457,0,204,40,solver
252,0,190,33,solver
253,0,269,21,solver
375,0,129,37,solver
461,0,166,49,solver
363,0,155,38,solver
365,0,228,11,solver
278,0,104,40,solver
366,0,238,22,solver
451,0,242,48,solver
493,0,129,14,solver
202,0,101,46,solver
398,0,208,38,solver
345,0,136,26,solver
384,0,294,21,solver
405,0,224,8,solver
282,0,195,15,solver
324,0,290,34,solver
317,0,242,48,solver
383,0,199,43,solver
491,0,288,3,solver
278,0,171,44,solver
487,0,165,48,solver
286,0,273,29,solver
409,0,194,31,solver
267,0,222,48,solver
365,0,210,49,solver
457,0,136,31,solver
294,0,248,34,solver
254,0,148,16,solver
456,0,121,16,solver
451,0,258,23,solver
222,0,139,17,solver
315,0,208,30,solver
309,0,216,40,solver
209,0,125,4,solver
264,0,293,45,solver
405,0,233,39,solver
426,0,171,39,solver
209,0,140,18,solver
233,0,186,26,solver
306,0,191,16,solver
425,0,106,20,solver
428,0,169,41,solver
387,0,264,9,solver
260,0,284,35,solver
413,0,195,36,solver
440,0,225,28,solver
418,0,257,12,solver
437,0,248,22,solver
430,0,232,28,solver
224,0,286,28,solver
247,0,101,15,solver
457,0,120,28,solver
302,0,287,20,solver
485,0,150,34,solver
361,0,263,36,solver
280,0,197,37,solver
480,0,245,40,solver
389,0,166,30,solver
299,0,286,32,solver
219,0,125,23,solver
397,0,273,48,solver
473,0,227,17,solver
464,0,142,47,solver
310,0,108,31,solver
235,0,135,8,solver
260,0,132,44,solver
242,0,248,22,solver
273,0,254,22,solver
428,0,168,38,solver
308,0,225,8,solver
440,0,262,25,solver
468,0,295,28,solver
221,0,169,36,solver
287,0,150,38,solver
259,0,170,13,solver
372,0,168,24,solver
295,0,263,11,solver
467,0,223,48,solver
312,0,181,16,solver
287,0,160,43,solver
414,0,230,9,solver
419,0,123,43,solver
410,0,124,19,solver
258,0,227,41,solver
481,0,115,15,solver
446,0,140,41,solver
400,0,228,36,solver
408,0,121,0,solver
408,0,168,41,solver
290,0,287,27,solver
259,0,244,24,solver
434,0,143,35,solver
489,0,210,12,solver
321,0,159,9,solver
329,0,189,35,solver
403,0,210,43,solver
429,0,266,15,solver
248,0,231,27,solver
439,0,201,40,solver
402,0,137,21,solver
225,0,297,40,solver
274,0,209,36,solver
312,0,244,24,solver
222,0,170,4,solver
371,0,118,27,solver
352,0,239,16,solver
272,0,126,0,solver
484,0,147,40,solver
435,0,158,6,solver
423,0,109,28,solver
225,0,219,39,solver
281,0,196,27,solver
346,0,279,41,solver
443,0,275,2,solver
267,0,255,46,solver
333,0,117,33,solver
450,0,163,33,solver
418,0,231,35,solver
409,0,249,10,solver
388,0,163,43,solver
447,0,282,13,solver
320,0,269,34,solver
448,0,153,11,solver
229,0,170,9,solver
498,0,145,20,solver
438,0,180,7,solver
326,0,197,1,solver
241,0,134,41,solver
485,0,229,12,solver
306,0,256,43,solver
244,0,176,26,solver
499,0,237,16,solver
460,0,300,28,solver
431,0,208,19,solver
496,0,267,7,solver
400,0,139,3,solver
298,0,158,19,solver
408,0,191,44,solver
374,0,199,33,solver
315,0,203,7,solver
479,0,239,21,solver
234,0,252,47,solver
276,0,151,29,solver
388,0,233,37,solver
458,0,200,20,solver
354,0,264,22,solver
259,0,220,3,solver
223,0,257,9,solver
302,0,230,29,solver
242,0,277,45,solver
215,0,222,2,solver
344,0,215,33,solver
268,0,286,31,solver
316,0,262,26,solver
228,0,294,20,solver
310,0,188,19,solver
336,0,174,42,solver
311,0,287,10,solver
445,0,225,30,solver
255,0,229,26,solver
230,0,244,17,solver
330,0,218,21,solver
203,0,220,4,solver
404,0,120,14,solver
497,0,236,12,solver
230,0,214,26,solver
258,0,189,27,solver
377,0,260,35,solver
345,0,278,44,solver
263,0,136,4,solver
203,0,270,8,solver
317,0,123,23,solver
343,0,154,46,solver
492,0,272,18,solver
323,0,111,41,solver
420,0,289,11,solver
335,0,205,30,solver
404,0,183,41,solver
473,0,209,17,solver
410,0,115,45,solver
437,0,207,17,solver
305,0,197,9,solver
327,0,192,3,solver
281,0,283,33,solver
283,0,259,2,solver
313,0,172,31,solver
416,0,169,16,solver
275,0,206,27,solver
442,0,101,38,solver
480,0,137,15,solver
277,0,276,7,solver
401,0,153,21,solver
312,0,127,30,solver
330,0,300,40,solver
333,0,244,36,solver
433,0,167,31,solver
446,0,247,10,solver
256,0,286,9,solver
408,0,237,19,solver
308,0,103,0,solver
225,0,270,8,solver
261,0,171,6,solver
250,0,281,22,solver
474,0,133,4,solver
346,0,246,29,solver
437,0,277,9,solver
468,0,175,38,solver
312,0,274,35,solver
363,0,103,11,solver
485,0,298,32,solver
389,0,245,28,solver
440,0,188,37,solver
417,0,298,33,solver
282,0,182,16,solver
472,0,142,7,solver
410,0,104,3,solver
275,0,298,43,solver
284,0,286,16,solver
275,0,150,44,solver
495,0,249,12,solver
277,0,204,45,solver
345,0,276,42,solver
270,0,294,13,solver
212,0,102,39,solver
410,0,281,36,solver
339,0,247,32,solver
475,0,190,43,solver
472,0,188,14,solver
386,0,174,44,solver
477,0,140,11,solver
451,0,160,14,solver
216,0,151,12,solver
434,0,112,9,solver
345,0,160,24,solver
437,0,215,35,solver
424,0,261,40,solver
256,0,152,27,solver
238,0,229,42,solver
250,0,159,8,solver
305,0,239,35,solver
376,0,102,45,solver
426,0,246,22,solver
418,0,190,11,solver
458,0,196,30,solver
413,0,177,21,solver
216,0,297,43,solver
498,0,203,21,solver
440,0,115,25,solver
383,0,273,34,solver
481,0,247,34,solver
301,0,232,15,solver
354,0,161,12,solver
269,0,279,37,solver
283,0,296,48,solver
258,0,170,0,solver
292,0,165,43,solver
219,0,116,44,solver
324,0,175,4,solver
287,0,252,16,solver
500,0,203,23,solver
498,0,139,30,solver
330,0,179,9,solver
359,0,266,29,solver
385,0,211,13,solver
497,0,177,16,solver
354,0,140,37,solver
291,0,100,42,solver
418,0,158,48,solver
423,0,198,48,solver
214,0,172,8,solver
232,0,225,43,solver
340,0,148,2,solver
352,0,205,6,solver
213,0,221,23,solver
200,0,157,3,solver
400,0,267,28,solver
439,0,232,33,solver
221,0,267,18,solver
415,0,251,35,solver
247,0,291,32,solver
202,0,262,22,solver
453,0,283,6,solver
300,0,272,21,solver
229,0,202,43,solver
336,0,193,45,solver
475,0,266,42,solver
452,0,140,34,solver
264,0,171,30,solver
214,0,219,8,solver
454,0,177,41,solver
496,0,258,27,solver
411,0,253,24,solver
330,0,184,24,solver
301,0,265,17,solver
399,0,196,46,solver
378,0,207,40,solver
377,0,237,9,solver
447,0,112,27,solver
496,0,203,0,solver
359,0,300,43,solver
424,0,212,15,solver
409,0,202,18,solver
236,0,285,48,solver
321,0,273,23,solver
238,0,196,7,solver
235,0,198,36,solver
388,0,107,43,solver
418,0,147,30,solver
478,0,127,47,solver
475,0,286,23,solver
313,0,297,4,solver
491,0,110,0,solver
284,0,118,46,solver
247,0,173,24,solver
370,0,152,3,solver
453,0,254,17,solver
414,0,117,29,solver
308,0,135,34,solver
244,0,186,7,solver
313,0,255,43,solver
200,0,179,3,solver
230,0,104,39,solver
315,0,292,28,solver
312,0,195,0,solver
216,0,213,4,solver
345,0,132,36,solver
443,0,140,26,solver
308,0,185,38,solver
313,0,253,5,solver
382,0,247,28,solver
263,0,233,19,solver
325,0,176,17,solver
461,0,108,37,solver
417,0,299,17,solver
205,0,183,47,solver
498,0,212,42,solver
381,0,260,18,solver
353,0,115,12,solver
385,0,239,18,solver
494,0,214,34,solver
314,0,230,9,solver
406,0,230,45,solver
362,0,107,1,solver
232,0,181,13,solver
336,0,113,40,solver
231,0,276,18,solver
296,0,217,36,solver
466,0,218,37,solver
490,0,122,18,solver
361,0,108,43,solver
348,0,226,19,solver
491,0,274,14,solver
341,0,182,43,solver
257,0,178,43,solver
497,0,265,40,solver
362,0,116,43,solver
378,0,242,24,solver
484,0,173,19,solver
221,0,232,33,solver
388,0,112,2,solver
342,0,176,49,solver
412,0,285,31,solver
214,0,156,21,solver
227,0,290,8,solver
444,0,300,32,solver
378,0,102,23,solver
203,0,113,39,solver
219,0,295,1,solver
200,0,183,0,solver
491,0,278,41,solver
362,0,188,13,solver
403,0,252,44,solver
261,0,203,45,solver
330,0,225,5,solver
333,0,187,27,solver
396,0,219,6,solver
338,0,297,5,solver
369,0,115,18,solver
460,0,235,11,solver
348,0,205,40,solver
273,0,169,32,solver
500,0,261,0,solver
436,0,122,29,solver
347,0,208,27,solver
335,0,207,20,solver
255,0,190,1,solver
497,0,153,1,solver
334,0,110,22,solver
357,0,183,28,solver
206,0,266,38,solver
406,0,145,44,solver
353,0,263,2,solver
470,0,166,21,solver
211,0,138,27,solver
487,0,170,47,solver
408,0,174,45,solver
345,0,293,26,solver
404,0,124,41,solver
334,0,217,31,solver
382,0,141,4,solver
414,0,136,6,solver
347,0,166,15,solver
263,0,252,47,solver
475,0,265,27,solver
256,0,201,36,solver
411,0,283,43,solver
420,0,180,37,solver
267,0,271,3,solver
451,0,116,39,solver
481,0,190,8,solver
206,0,236,49,solver
488,0,159,4,solver
203,0,297,35,solver
358,0,139,13,solver
304,0,290,33,solver
200,0,149,37,solver
417,0,218,14,solver
405,0,299,18,solver
405,0,159,8,solver
433,0,295,37,solver
446,0,238,1,solver
270,0,141,6,solver
327,0,102,37,solver
463,0,242,20,solver
286,0,155,15,solver
211,0,285,24,solver
401,0,116,33,solver
483,0,175,24,solver
225,0,286,49,solver
210,0,150,24,solver
300,0,172,22,solver
342,0,119,12,solver
292,0,285,10,solver
319,0,224,47,solver
283,0,152,37,solver
271,0,287,31,solver
424,0,269,36,solver
323,0,267,40,solver
292,0,281,47,solver
381,0,290,25,solver
467,0,207,28,solver
488,0,156,28,solver
497,0,290,37,solver
288,0,234,3,solver
361,0,264,46,solver
498,0,155,4,solver
468,0,279,6,solver
329,0,115,49,solver
315,0,182,11,solver
302,0,241,13,solver
439,0,134,46,solver
437,0,203,30,solver
260,0,290,15,solver
466,0,206,16,solver
340,0,274,37,solver
499,0,164,49,solver
469,0,291,27,solver
221,0,170,40,solver
251,0,285,18,solver
283,0,257,29,solver
429,0,169,25,solver
385,0,221,16,solver
269,0,208,47,solver
361,0,298,4,solver
365,0,186,14,solver
407,0,261,0,solver
266,0,267,16,solver
388,0,157,45,solver
472,0,143,6,solver
324,0,125,7,solver
303,0,229,24,solver
208,0,166,40,solver
233,0,205,46,solver
388,0,250,17,solver
402,0,294,46,solver
224,0,206,39,solver
315,0,100,6,solver
387,0,199,36,solver
362,0,188,22,solver
457,0,241,12,solver
458,0,249,7,solver
